Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Rotterdam V;KD118;Opkomst;;4665
Rotterdam V;KD118;AantalStembriefjes;;4665
Rotterdam V;KD118;AantalGeldigeStemmen;;4637
Rotterdam V;KD118;AantalBlancoStemmen;;28
Rotterdam V;KD118;;mr. E.E.van Raalte;2523
Rotterdam V;KD118;;A. Brummelkamp jr.;2114
Schoterland;KD81;Kiesgerechtigden;;6365
Schoterland;KD81;Opkomst;;5009
Schoterland;KD81;AantalStembriefjes;;5009
Schoterland;KD81;AantalGeldigeStemmen;;4965
Schoterland;KD81;AantalBlancoStemmen;;44
Schoterland;KD81;;G.L.van der Zwaag;3172
Schoterland;KD81;;J. Huizinga;1793
's-Gravenhage I;KD43;Kiesgerechtigden;;8853
's-Gravenhage I;KD43;Opkomst;;7283
's-Gravenhage I;KD43;AantalStembriefjes;;7283
's-Gravenhage I;KD43;AantalGeldigeStemmen;;7233
's-Gravenhage I;KD43;AantalBlancoStemmen;;50
's-Gravenhage I;KD43;;mr. J. Limburg;4102
's-Gravenhage I;KD43;;J. Krap;3131
's-Gravenhage II;KD44;Kiesgerechtigden;;9444
's-Gravenhage II;KD44;Opkomst;;7995
's-Gravenhage II;KD44;AantalStembriefjes;;7995
's-Gravenhage II;KD44;AantalGeldigeStemmen;;7951
's-Gravenhage II;KD44;AantalBlancoStemmen;;44
's-Gravenhage II;KD44;;mr. W. Dolk;4529
's-Gravenhage II;KD44;;dr. J.T.de Visser;3422
's-Gravenhage III;KD119;Kiesgerechtigden;;9253
's-Gravenhage III;KD119;Opkomst;;7280
's-Gravenhage III;KD119;AantalStembriefjes;;7280
's-Gravenhage III;KD119;AantalGeldigeStemmen;;7245
's-Gravenhage III;KD119;AantalBlancoStemmen;;35
's-Gravenhage III;KD119;;J.C. Jansen;4608
's-Gravenhage III;KD119;;dr. W.C.A.baron van Vredenburch;2637
Sliedrecht;KD99;Kiesgerechtigden;;7135
Sliedrecht;KD99;Opkomst;;6430
Sliedrecht;KD99;AantalStembriefjes;;6430
Sliedrecht;KD99;AantalGeldigeStemmen;;6362
Sliedrecht;KD99;AantalBlancoStemmen;;68
Sliedrecht;KD99;;mr. Th. Heemskerk;3270
Sliedrecht;KD99;;jhr.mr. H. Smissaert;3092
Sneek;KD10;Kiesgerechtigden;;7183
Sneek;KD10;Opkomst;;6454
Sneek;KD10;AantalStembriefjes;;6454
Sneek;KD10;AantalGeldigeStemmen;;6407
Sneek;KD10;AantalBlancoStemmen;;47
Sneek;KD10;;mr. H. Okma;3633
Sneek;KD10;;dr. C.J. Niemeijer;2774
Utrecht I;KD110;Kiesgerechtigden;;8000
Utrecht I;KD110;Opkomst;;7178
Utrecht I;KD110;AantalStembriefjes;;7178
Utrecht I;KD110;AantalGeldigeStemmen;;7138
Utrecht I;KD110;AantalBlancoStemmen;;40
Utrecht I;KD110;;jhr.mr. A.P.C.van Karnebeek;4137
Utrecht I;KD110;;jhr.mr. G.C.von Weiler;3001
Utrecht II;KD111;Kiesgerechtigden;;6087
Utrecht II;KD111;Opkomst;;5580
Utrecht II;KD111;AantalStembriefjes;;5580
Utrecht II;KD111;AantalGeldigeStemmen;;5550
Utrecht II;KD111;AantalBlancoStemmen;;30
Utrecht II;KD111;;jhr.mr. J. Roëll;3006
Utrecht II;KD111;;mr. N.de Ridder;2544
Veendam;KD78;Kiesgerechtigden;;7551
Veendam;KD78;Opkomst;;6436
Veendam;KD78;AantalStembriefjes;;6436
Veendam;KD78;AantalGeldigeStemmen;;6384
Veendam;KD78;AantalBlancoStemmen;;52
Veendam;KD78;;mr. E.A. Smidt;4220
Veendam;KD78;;mr. G.J. Sybrandy;2164
Weststellingwerf;KD109;Kiesgerechtigden;;6653
Weststellingwerf;KD109;Opkomst;;5730
Weststellingwerf;KD109;AantalStembriefjes;;5730
Weststellingwerf;KD109;AantalGeldigeStemmen;;5689
Weststellingwerf;KD109;AantalBlancoStemmen;;41
Weststellingwerf;KD109;;F.W.N. Hugenholtz;3460
Weststellingwerf;KD109;;J.van der Molen Tz.;2229
Zaandam;KD37;Kiesgerechtigden;;8980
Zaandam;KD37;Opkomst;;6988
Zaandam;KD37;AantalStembriefjes;;6988
Zaandam;KD37;AantalGeldigeStemmen;;6931
Zaandam;KD37;AantalBlancoStemmen;;57
Zaandam;KD37;;K.de Boer;4135
Zaandam;KD37;;mr. M. Mendels;2796
Zevenbergen;KD62;Kiesgerechtigden;;6393
Zevenbergen;KD62;Opkomst;;4667
Zevenbergen;KD62;AantalStembriefjes;;4667
Zevenbergen;KD62;AantalGeldigeStemmen;;4623
Zevenbergen;KD62;AantalBlancoStemmen;;44
Zevenbergen;KD62;;A.C.A.van Vuuren;2328
Zevenbergen;KD62;;W.H. Bogaardt;2295
Zierikzee;KD52;Kiesgerechtigden;;7412
Zierikzee;KD52;Opkomst;;7045
Zierikzee;KD52;AantalStembriefjes;;7045
Zierikzee;KD52;AantalGeldigeStemmen;;7009
Zierikzee;KD52;AantalBlancoStemmen;;36
Zierikzee;KD52;;mr. R.J.H. Patijn;3709
Zierikzee;KD52;;jhr.mr. J.J. Pompe van Meerdervoort;3300
Zuidhorn;KD69;Kiesgerechtigden;;7880
Zuidhorn;KD69;Opkomst;;7330
Zuidhorn;KD69;AantalStembriefjes;;7330
Zuidhorn;KD69;AantalGeldigeStemmen;;7273
Zuidhorn;KD69;AantalBlancoStemmen;;57
Zuidhorn;KD69;;G. Zijlma;3950
Zuidhorn;KD69;;D.G. Postma;3323
Zutphen;KD19;Kiesgerechtigden;;8175
Zutphen;KD19;Opkomst;;7657
Zutphen;KD19;AantalStembriefjes;;7657
Zutphen;KD19;AantalGeldigeStemmen;;7613
Zutphen;KD19;AantalBlancoStemmen;;44
Zutphen;KD19;;mr. H. Goeman Borgesius;4137
Zutphen;KD19;;A.S. Talma;3476
